"timestamp","value"
2021-01-31 14:00:00,43
2021-01-31 15:00:00,42.88
2021-01-31 16:00:00,44.49
2021-01-31 17:00:00,49.98
2021-01-31 18:00:00,58.4
2021-01-31 19:00:00,61
2021-01-31 20:00:00,58.33
2021-01-31 21:00:00,54.84
2021-01-31 22:00:00,49.71
2021-01-31 23:00:00,48.54
2021-02-01 00:00:00,44.23
2021-02-01 01:00:00,41
2021-02-01 02:00:00,40.56
2021-02-01 03:00:00,39.8
2021-02-01 04:00:00,38
2021-02-01 05:00:00,39
2021-02-01 06:00:00,41
2021-02-01 07:00:00,49.3
2021-02-01 08:00:00,62.71
2021-02-01 09:00:00,65
2021-02-01 10:00:00,65.18
2021-02-01 11:00:00,63.91
2021-02-01 12:00:00,63.57
2021-02-01 13:00:00,62.4
2021-02-01 14:00:00,62.1
2021-02-01 15:00:00,62.5
2021-02-01 16:00:00,63.91
2021-02-01 17:00:00,67.38
2021-02-01 18:00:00,75.85
2021-02-01 19:00:00,76.16
2021-02-01 20:00:00,70.84
2021-02-01 21:00:00,63.5
2021-02-01 22:00:00,56.58
2021-02-01 23:00:00,55.2
2021-02-02 00:00:00,48.99
2021-02-02 01:00:00,48.59
2021-02-02 02:00:00,46.05
2021-02-02 03:00:00,44.21
2021-02-02 04:00:00,44.07
2021-02-02 05:00:00,44.47
2021-02-02 06:00:00,48.35
2021-02-02 07:00:00,55.63
2021-02-02 08:00:00,65.9
2021-02-02 09:00:00,71.33
2021-02-02 10:00:00,70.96
2021-02-02 11:00:00,67.52
2021-02-02 12:00:00,65.89
2021-02-02 13:00:00,64.1
2021-02-02 14:00:00,61.55
2021-02-02 15:00:00,59.89
2021-02-02 16:00:00,58.8
2021-02-02 17:00:00,57.02
2021-02-02 18:00:00,61.08
2021-02-02 19:00:00,63.17
2021-02-02 20:00:00,59.51
2021-02-02 21:00:00,53.15
2021-02-02 22:00:00,46.88
2021-02-02 23:00:00,46.4
2021-02-03 00:00:00,40.23
2021-02-03 01:00:00,35.87
2021-02-03 02:00:00,33.14
2021-02-03 03:00:00,31.5
2021-02-03 04:00:00,30.25
2021-02-03 05:00:00,31.68
2021-02-03 06:00:00,35.91
2021-02-03 07:00:00,43.71
2021-02-03 08:00:00,52.52
2021-02-03 09:00:00,60.3
2021-02-03 10:00:00,60
2021-02-03 11:00:00,57.05
2021-02-03 12:00:00,56.25
2021-02-03 13:00:00,54.46
2021-02-03 14:00:00,55.65
2021-02-03 15:00:00,54.48
2021-02-03 16:00:00,54.22
2021-02-03 17:00:00,53.38
2021-02-03 18:00:00,58.87
2021-02-03 19:00:00,57
2021-02-03 20:00:00,54.25
2021-02-03 21:00:00,48.4
2021-02-03 22:00:00,44.76
2021-02-03 23:00:00,39.15
2021-02-04 00:00:00,31.7
2021-02-04 01:00:00,33.11
2021-02-04 02:00:00,29.84
2021-02-04 03:00:00,28.15
2021-02-04 04:00:00,27.86
2021-02-04 05:00:00,28.97
2021-02-04 06:00:00,35.39
2021-02-04 07:00:00,45.49
2021-02-04 08:00:00,56.73
2021-02-04 09:00:00,58.86
2021-02-04 10:00:00,57.58
2021-02-04 11:00:00,55
2021-02-04 12:00:00,53.36
2021-02-04 13:00:00,52.56
2021-02-04 14:00:00,51.54
2021-02-04 15:00:00,51.36
2021-02-04 16:00:00,53.5
2021-02-04 17:00:00,56.36
2021-02-04 18:00:00,65.28
2021-02-04 19:00:00,66.17
2021-02-04 20:00:00,63.04
2021-02-04 21:00:00,57.81
2021-02-04 22:00:00,51.37
2021-02-04 23:00:00,49.73
2021-02-05 00:00:00,44.87
2021-02-05 01:00:00,44.68
2021-02-05 02:00:00,41.91
2021-02-05 03:00:00,40.83
2021-02-05 04:00:00,39.5
2021-02-05 05:00:00,39.8
2021-02-05 06:00:00,44.31
2021-02-05 07:00:00,53.41
2021-02-05 08:00:00,61.07
2021-02-05 09:00:00,62.74
2021-02-05 10:00:00,62.25
2021-02-05 11:00:00,60.99
2021-02-05 12:00:00,59.86
2021-02-05 13:00:00,59
2021-02-05 14:00:00,57.07
2021-02-05 15:00:00,55.15
2021-02-05 16:00:00,55.45
2021-02-05 17:00:00,55.25
2021-02-05 18:00:00,59.52
2021-02-05 19:00:00,60
2021-02-05 20:00:00,57.33
2021-02-05 21:00:00,52.49
2021-02-05 22:00:00,47.01
2021-02-05 23:00:00,45.03
2021-02-06 00:00:00,39.8
2021-02-06 01:00:00,44.19
2021-02-06 02:00:00,39.24
2021-02-06 03:00:00,36.86
2021-02-06 04:00:00,34.18
2021-02-06 05:00:00,33.5
2021-02-06 06:00:00,34.01
2021-02-06 07:00:00,36.33
2021-02-06 08:00:00,42.65
2021-02-06 09:00:00,47.01
2021-02-06 10:00:00,52.5
2021-02-06 11:00:00,53.15
2021-02-06 12:00:00,56.12
2021-02-06 13:00:00,49.24
2021-02-06 14:00:00,46.98
2021-02-06 15:00:00,45.05
2021-02-06 16:00:00,46
2021-02-06 17:00:00,47.25
2021-02-06 18:00:00,55.8
2021-02-06 19:00:00,53.01
2021-02-06 20:00:00,49.93
2021-02-06 21:00:00,41.39
2021-02-06 22:00:00,33.19
2021-02-06 23:00:00,28.54
2021-02-07 00:00:00,21.44
2021-02-07 01:00:00,0.55
2021-02-07 02:00:00,0.25
2021-02-07 03:00:00,1.03
2021-02-07 04:00:00,0.77
2021-02-07 05:00:00,0.67
2021-02-07 06:00:00,2.05
2021-02-07 07:00:00,0.1
2021-02-07 08:00:00,4.01
2021-02-07 09:00:00,19.64
2021-02-07 10:00:00,30.43
2021-02-07 11:00:00,35.38
2021-02-07 12:00:00,39
2021-02-07 13:00:00,35.53
2021-02-07 14:00:00,34.98
2021-02-07 15:00:00,28
2021-02-07 16:00:00,25.56
2021-02-07 17:00:00,33.27
2021-02-07 18:00:00,42.5
2021-02-07 19:00:00,46.55
2021-02-07 20:00:00,46.1
2021-02-07 21:00:00,40.42
2021-02-07 22:00:00,34.59
2021-02-07 23:00:00,32.98
2021-02-08 00:00:00,24.92
2021-02-08 01:00:00,21.99
2021-02-08 02:00:00,21.86
2021-02-08 03:00:00,18.95
2021-02-08 04:00:00,19.38
2021-02-08 05:00:00,22.43
2021-02-08 06:00:00,30.7
2021-02-08 07:00:00,46.91
2021-02-08 08:00:00,59
2021-02-08 09:00:00,62.61
2021-02-08 10:00:00,63
2021-02-08 11:00:00,60.83
2021-02-08 12:00:00,60.08
2021-02-08 13:00:00,58.59
2021-02-08 14:00:00,56.48
2021-02-08 15:00:00,54.41
2021-02-08 16:00:00,55.42
2021-02-08 17:00:00,57
2021-02-08 18:00:00,63.35
2021-02-08 19:00:00,64.96
2021-02-08 20:00:00,63.47
2021-02-08 21:00:00,57.98
2021-02-08 22:00:00,51.98
2021-02-08 23:00:00,51.89
2021-02-09 00:00:00,46.7
2021-02-09 01:00:00,50.06
2021-02-09 02:00:00,49.34
2021-02-09 03:00:00,48.3
2021-02-09 04:00:00,47.21
2021-02-09 05:00:00,48.17
2021-02-09 06:00:00,51
2021-02-09 07:00:00,60.11
2021-02-09 08:00:00,73.2
2021-02-09 09:00:00,81
2021-02-09 10:00:00,79.23
2021-02-09 11:00:00,77.77
2021-02-09 12:00:00,76.13
2021-02-09 13:00:00,74.87
2021-02-09 14:00:00,72.79
2021-02-09 15:00:00,68
2021-02-09 16:00:00,66.44
2021-02-09 17:00:00,68.95
2021-02-09 18:00:00,75.45
2021-02-09 19:00:00,78
2021-02-09 20:00:00,73.4
2021-02-09 21:00:00,66.71
2021-02-09 22:00:00,58.05
2021-02-09 23:00:00,56.05
2021-02-10 00:00:00,53.32
2021-02-10 01:00:00,49.73
2021-02-10 02:00:00,48.93
2021-02-10 03:00:00,48.19
2021-02-10 04:00:00,47.28
2021-02-10 05:00:00,48.35
2021-02-10 06:00:00,49.87
2021-02-10 07:00:00,60.27
2021-02-10 08:00:00,75.99
2021-02-10 09:00:00,83.09
2021-02-10 10:00:00,83.93
2021-02-10 11:00:00,83.03
2021-02-10 12:00:00,81.17
2021-02-10 13:00:00,78.4
2021-02-10 14:00:00,76.39
2021-02-10 15:00:00,73.34
2021-02-10 16:00:00,73.88
2021-02-10 17:00:00,74.64
2021-02-10 18:00:00,83.04
2021-02-10 19:00:00,84.09
2021-02-10 20:00:00,79
2021-02-10 21:00:00,68.05
2021-02-10 22:00:00,59.5
2021-02-10 23:00:00,55.41
2021-02-11 00:00:00,52.2
2021-02-11 01:00:00,52.82
2021-02-11 02:00:00,49.94
2021-02-11 03:00:00,48.98
2021-02-11 04:00:00,48.65
2021-02-11 05:00:00,50.57
2021-02-11 06:00:00,53.72
2021-02-11 07:00:00,66.5
2021-02-11 08:00:00,89.3
2021-02-11 09:00:00,102.2
2021-02-11 10:00:00,103.76
2021-02-11 11:00:00,100.51
2021-02-11 12:00:00,95
2021-02-11 13:00:00,90.43
2021-02-11 14:00:00,85.93
2021-02-11 15:00:00,82
2021-02-11 16:00:00,82.3
2021-02-11 17:00:00,90.09
2021-02-11 18:00:00,104.22
2021-02-11 19:00:00,114
2021-02-11 20:00:00,97
2021-02-11 21:00:00,78.05
2021-02-11 22:00:00,62.85
2021-02-11 23:00:00,60
2021-02-12 00:00:00,52.25
2021-02-12 01:00:00,49.47
2021-02-12 02:00:00,48.78
2021-02-12 03:00:00,46.9
2021-02-12 04:00:00,45.48
2021-02-12 05:00:00,45.84
2021-02-12 06:00:00,49.4
2021-02-12 07:00:00,59.7
2021-02-12 08:00:00,77.68
2021-02-12 09:00:00,85.8
2021-02-12 10:00:00,86.58
2021-02-12 11:00:00,78.02
2021-02-12 12:00:00,73.12
2021-02-12 13:00:00,66.32
2021-02-12 14:00:00,61.94
2021-02-12 15:00:00,59.63
2021-02-12 16:00:00,63.92
2021-02-12 17:00:00,67.1
2021-02-12 18:00:00,77.91
2021-02-12 19:00:00,84.99
2021-02-12 20:00:00,71.8
2021-02-12 21:00:00,64.5
2021-02-12 22:00:00,55
2021-02-12 23:00:00,51.87
2021-02-13 00:00:00,47.92
2021-02-13 01:00:00,49
2021-02-13 02:00:00,47.52
2021-02-13 03:00:00,46.12
2021-02-13 04:00:00,44.52
2021-02-13 05:00:00,44.23
2021-02-13 06:00:00,44.51
2021-02-13 07:00:00,46.65
2021-02-13 08:00:00,53.24
2021-02-13 09:00:00,55.23
2021-02-13 10:00:00,59.98
2021-02-13 11:00:00,58
2021-02-13 12:00:00,57
2021-02-13 13:00:00,54.02
2021-02-13 14:00:00,50.89
2021-02-13 15:00:00,49.24
2021-02-13 16:00:00,51.09
2021-02-13 17:00:00,57.32
2021-02-13 18:00:00,66.2
2021-02-13 19:00:00,70.37
2021-02-13 20:00:00,67.06
2021-02-13 21:00:00,61.86
2021-02-13 22:00:00,55.62
2021-02-13 23:00:00,52.01
2021-02-14 00:00:00,46.5
2021-02-14 01:00:00,41.59
2021-02-14 02:00:00,38
2021-02-14 03:00:00,41.46
2021-02-14 04:00:00,40.46
2021-02-14 05:00:00,40.06
2021-02-14 06:00:00,39.6
2021-02-14 07:00:00,38.84
2021-02-14 08:00:00,41.21
2021-02-14 09:00:00,43.14
2021-02-14 10:00:00,44.7
2021-02-14 11:00:00,44.38
2021-02-14 12:00:00,43.12
2021-02-14 13:00:00,41.45
2021-02-14 14:00:00,39.48
2021-02-14 15:00:00,40.04
2021-02-14 16:00:00,40.7
2021-02-14 17:00:00,47.76
2021-02-14 18:00:00,57.1
2021-02-14 19:00:00,61
2021-02-14 20:00:00,59.04
2021-02-14 21:00:00,55.14
2021-02-14 22:00:00,47
2021-02-14 23:00:00,44.28
2021-02-15 00:00:00,39.21
2021-02-15 01:00:00,38.53
2021-02-15 02:00:00,35.7
2021-02-15 03:00:00,35.42
2021-02-15 04:00:00,34.93
2021-02-15 05:00:00,35.18
2021-02-15 06:00:00,39.98
2021-02-15 07:00:00,54.98
2021-02-15 08:00:00,61.95
2021-02-15 09:00:00,65.91
2021-02-15 10:00:00,63.05
2021-02-15 11:00:00,58
2021-02-15 12:00:00,54.29
2021-02-15 13:00:00,52.65
2021-02-15 14:00:00,50.96
2021-02-15 15:00:00,52.52
2021-02-15 16:00:00,57.1
2021-02-15 17:00:00,60
2021-02-15 18:00:00,72.83
2021-02-15 19:00:00,72.76
2021-02-15 20:00:00,68.18
2021-02-15 21:00:00,63.55
2021-02-15 22:00:00,50.68
2021-02-15 23:00:00,50.16
2021-02-16 00:00:00,42.02
2021-02-16 01:00:00,45
2021-02-16 02:00:00,43.06
2021-02-16 03:00:00,42.7
2021-02-16 04:00:00,40.87
2021-02-16 05:00:00,40.97
2021-02-16 06:00:00,45.5
2021-02-16 07:00:00,59.21
2021-02-16 08:00:00,70.71
2021-02-16 09:00:00,75.34
2021-02-16 10:00:00,74.9
2021-02-16 11:00:00,71.93
2021-02-16 12:00:00,68.4
2021-02-16 13:00:00,65.91
2021-02-16 14:00:00,64.22
2021-02-16 15:00:00,66
2021-02-16 16:00:00,70
2021-02-16 17:00:00,75
2021-02-16 18:00:00,82.4
2021-02-16 19:00:00,78.61
2021-02-16 20:00:00,76.5
2021-02-16 21:00:00,66.45
2021-02-16 22:00:00,55.8
2021-02-16 23:00:00,54.98
2021-02-17 00:00:00,45.1
2021-02-17 01:00:00,42.78
2021-02-17 02:00:00,39.83
2021-02-17 03:00:00,38.83
2021-02-17 04:00:00,36.78
2021-02-17 05:00:00,37.83
2021-02-17 06:00:00,42.98
2021-02-17 07:00:00,58.8
2021-02-17 08:00:00,68.5
2021-02-17 09:00:00,73
2021-02-17 10:00:00,74.36
2021-02-17 11:00:00,69.97
2021-02-17 12:00:00,67.94
2021-02-17 13:00:00,63.38
2021-02-17 14:00:00,58.13
2021-02-17 15:00:00,57.03
2021-02-17 16:00:00,58.45
2021-02-17 17:00:00,59.96
2021-02-17 18:00:00,63.37
2021-02-17 19:00:00,69.49
2021-02-17 20:00:00,66.27
2021-02-17 21:00:00,61.39
2021-02-17 22:00:00,54.98
2021-02-17 23:00:00,50.82
2021-02-18 00:00:00,44.1
2021-02-18 01:00:00,44.86
2021-02-18 02:00:00,40.82
2021-02-18 03:00:00,40.25
2021-02-18 04:00:00,38.42
2021-02-18 05:00:00,39.45
2021-02-18 06:00:00,45.08
2021-02-18 07:00:00,59.34
2021-02-18 08:00:00,63.5
2021-02-18 09:00:00,66.4
2021-02-18 10:00:00,63.48
2021-02-18 11:00:00,60
2021-02-18 12:00:00,59.38
2021-02-18 13:00:00,56.73
2021-02-18 14:00:00,53.19
2021-02-18 15:00:00,52.47
2021-02-18 16:00:00,53.87
2021-02-18 17:00:00,57.03
2021-02-18 18:00:00,61
2021-02-18 19:00:00,64.1
2021-02-18 20:00:00,63
2021-02-18 21:00:00,54.6
2021-02-18 22:00:00,46.92
2021-02-18 23:00:00,40.82
2021-02-19 00:00:00,35.83
2021-02-19 01:00:00,37.71
2021-02-19 02:00:00,37.14
2021-02-19 03:00:00,35.88
2021-02-19 04:00:00,34.69
2021-02-19 05:00:00,36.52
2021-02-19 06:00:00,39.92
2021-02-19 07:00:00,53.7
2021-02-19 08:00:00,60.88
2021-02-19 09:00:00,64.32
2021-02-19 10:00:00,63.95
2021-02-19 11:00:00,63.43
2021-02-19 12:00:00,61.43
2021-02-19 13:00:00,58.81
2021-02-19 14:00:00,56.15
2021-02-19 15:00:00,56.64
2021-02-19 16:00:00,56.84
2021-02-19 17:00:00,55.29
2021-02-19 18:00:00,60.29
2021-02-19 19:00:00,64
2021-02-19 20:00:00,60.5
2021-02-19 21:00:00,55.95
2021-02-19 22:00:00,48.15
2021-02-19 23:00:00,46.76
2021-02-20 00:00:00,41.7
2021-02-20 01:00:00,41.7
2021-02-20 02:00:00,34.75
2021-02-20 03:00:00,32.5
2021-02-20 04:00:00,31.78
2021-02-20 05:00:00,31.28
2021-02-20 06:00:00,32.52
2021-02-20 07:00:00,35.6
2021-02-20 08:00:00,39.61
2021-02-20 09:00:00,42.68
2021-02-20 10:00:00,45
2021-02-20 11:00:00,43.68
2021-02-20 12:00:00,42.55
2021-02-20 13:00:00,38.36
2021-02-20 14:00:00,36.41
2021-02-20 15:00:00,35.51
2021-02-20 16:00:00,36.56
2021-02-20 17:00:00,39.82
2021-02-20 18:00:00,45.5
2021-02-20 19:00:00,48.53
2021-02-20 20:00:00,46
2021-02-20 21:00:00,41.56
2021-02-20 22:00:00,35
2021-02-20 23:00:00,32.47
2021-02-21 00:00:00,29.71
2021-02-21 01:00:00,26.48
2021-02-21 02:00:00,21.26
2021-02-21 03:00:00,23.12
2021-02-21 04:00:00,20.36
2021-02-21 05:00:00,20.14
2021-02-21 06:00:00,21.74
2021-02-21 07:00:00,20.91
2021-02-21 08:00:00,27.41
2021-02-21 09:00:00,30.2
2021-02-21 10:00:00,32.32
2021-02-21 11:00:00,30.68
2021-02-21 12:00:00,31.4
2021-02-21 13:00:00,29.11
2021-02-21 14:00:00,27.23
2021-02-21 15:00:00,28.2
2021-02-21 16:00:00,33.1
2021-02-21 17:00:00,39.29
2021-02-21 18:00:00,49.78
2021-02-21 19:00:00,55.98
2021-02-21 20:00:00,54.7
2021-02-21 21:00:00,50.1
2021-02-21 22:00:00,45.41
2021-02-21 23:00:00,44.54
2021-02-22 00:00:00,41.72
2021-02-22 01:00:00,41.72
2021-02-22 02:00:00,37.1
2021-02-22 03:00:00,36.67
2021-02-22 04:00:00,35.53
2021-02-22 05:00:00,36.34
2021-02-22 06:00:00,40.3
2021-02-22 07:00:00,51.08
2021-02-22 08:00:00,62.5
2021-02-22 09:00:00,62.7
2021-02-22 10:00:00,59
2021-02-22 11:00:00,53.01
2021-02-22 12:00:00,49.04
2021-02-22 13:00:00,47.07
2021-02-22 14:00:00,46.42
2021-02-22 15:00:00,45.45
2021-02-22 16:00:00,49.06
2021-02-22 17:00:00,55.6
2021-02-22 18:00:00,63
2021-02-22 19:00:00,67.7
2021-02-22 20:00:00,65.64
2021-02-22 21:00:00,59.25
2021-02-22 22:00:00,53
2021-02-22 23:00:00,49.71
2021-02-23 00:00:00,45.36
2021-02-23 01:00:00,45.36
2021-02-23 02:00:00,40.65
2021-02-23 03:00:00,39.4
2021-02-23 04:00:00,38.7
2021-02-23 05:00:00,39.22
2021-02-23 06:00:00,41.51
2021-02-23 07:00:00,50.37
2021-02-23 08:00:00,58.4
2021-02-23 09:00:00,57.23
2021-02-23 10:00:00,55.31
2021-02-23 11:00:00,49.18
2021-02-23 12:00:00,44.34
2021-02-23 13:00:00,41.9
2021-02-23 14:00:00,41.2
2021-02-23 15:00:00,40
2021-02-23 16:00:00,45.86
2021-02-23 17:00:00,51.78
2021-02-23 18:00:00,58
2021-02-23 19:00:00,63.79
2021-02-23 20:00:00,61.34
2021-02-23 21:00:00,56.79
2021-02-23 22:00:00,50.91
2021-02-23 23:00:00,48.91
2021-02-24 00:00:00,43.03
2021-02-24 01:00:00,43.03
2021-02-24 02:00:00,33.01
2021-02-24 03:00:00,32.62
2021-02-24 04:00:00,31.49
2021-02-24 05:00:00,34.04
2021-02-24 06:00:00,34.68
2021-02-24 07:00:00,54
2021-02-24 08:00:00,54.28
2021-02-24 09:00:00,53.5
2021-02-24 10:00:00,53.5
2021-02-24 11:00:00,44.71
2021-02-24 12:00:00,40.44
2021-02-24 13:00:00,38.5
2021-02-24 14:00:00,37.5
2021-02-24 15:00:00,38.41
2021-02-24 16:00:00,42.42
2021-02-24 17:00:00,50.36
2021-02-24 18:00:00,56
2021-02-24 19:00:00,58.52
2021-02-24 20:00:00,57.01
2021-02-24 21:00:00,57
2021-02-24 22:00:00,47.03
2021-02-24 23:00:00,46.96
2021-02-25 00:00:00,38.1
2021-02-25 01:00:00,38.1
2021-02-25 02:00:00,34.63
2021-02-25 03:00:00,33.48
2021-02-25 04:00:00,32.31
2021-02-25 05:00:00,34.91
2021-02-25 06:00:00,37.88
2021-02-25 07:00:00,54.8
2021-02-25 08:00:00,56.27
2021-02-25 09:00:00,56.16
2021-02-25 10:00:00,52.52
2021-02-25 11:00:00,47.27
2021-02-25 12:00:00,41.02
2021-02-25 13:00:00,39.8
2021-02-25 14:00:00,38.55
2021-02-25 15:00:00,40.59
2021-02-25 16:00:00,45.62
2021-02-25 17:00:00,50.91
2021-02-25 18:00:00,59.35
2021-02-25 19:00:00,66.25
2021-02-25 20:00:00,65.08
2021-02-25 21:00:00,58
2021-02-25 22:00:00,52.64
2021-02-25 23:00:00,50.55
2021-02-26 00:00:00,44.97
2021-02-26 01:00:00,42.79
2021-02-26 02:00:00,41.38
2021-02-26 03:00:00,41.23
2021-02-26 04:00:00,39.6
2021-02-26 05:00:00,40.53
2021-02-26 06:00:00,43.73
2021-02-26 07:00:00,51.41
2021-02-26 08:00:00,58.96
2021-02-26 09:00:00,59.71
2021-02-26 10:00:00,56.49
2021-02-26 11:00:00,50.49
2021-02-26 12:00:00,46.45
2021-02-26 13:00:00,43.4
2021-02-26 14:00:00,41.29
2021-02-26 15:00:00,41.44
2021-02-26 16:00:00,44.03
2021-02-26 17:00:00,48.75
2021-02-26 18:00:00,55
2021-02-26 19:00:00,59.4
2021-02-26 20:00:00,57.15
2021-02-26 21:00:00,50.9
2021-02-26 22:00:00,46.8
2021-02-26 23:00:00,44.61
2021-02-27 00:00:00,40.24
2021-02-27 01:00:00,42.71
2021-02-27 02:00:00,39.18
2021-02-27 03:00:00,38.7
2021-02-27 04:00:00,38.8
2021-02-27 05:00:00,38.91
2021-02-27 06:00:00,38.58
2021-02-27 07:00:00,40.66
2021-02-27 08:00:00,46.22
2021-02-27 09:00:00,49.05
2021-02-27 10:00:00,49.05
2021-02-27 11:00:00,47.01
2021-02-27 12:00:00,43.58
2021-02-27 13:00:00,40.21
2021-02-27 14:00:00,37.44
2021-02-27 15:00:00,37
2021-02-27 16:00:00,38.24
2021-02-27 17:00:00,44.18
2021-02-27 18:00:00,54.23
2021-02-27 19:00:00,58.6
2021-02-27 20:00:00,56.78
2021-02-27 21:00:00,52.94
2021-02-27 22:00:00,48.21
2021-02-27 23:00:00,45.8
2021-02-28 00:00:00,42.2
2021-02-28 01:00:00,41.4
2021-02-28 02:00:00,38
2021-02-28 03:00:00,35.98
2021-02-28 04:00:00,34.81
2021-02-28 05:00:00,34.71
2021-02-28 06:00:00,34.67
2021-02-28 07:00:00,34.62
2021-02-28 08:00:00,36.1
2021-02-28 09:00:00,36.58
2021-02-28 10:00:00,34.27
2021-02-28 11:00:00,34
2021-02-28 12:00:00,33.04
2021-02-28 13:00:00,30.57
2021-02-28 14:00:00,28.5
2021-02-28 15:00:00,28.93
2021-02-28 16:00:00,32.74
2021-02-28 17:00:00,37.55
2021-02-28 18:00:00,50.98
2021-02-28 19:00:00,59.28
2021-02-28 20:00:00,59.5
2021-02-28 21:00:00,56.25
2021-02-28 22:00:00,49.68
2021-02-28 23:00:00,49.75
2021-03-01 00:00:00,46.5
2021-03-01 01:00:00,45.93
2021-03-01 02:00:00,44
2021-03-01 03:00:00,43.22
2021-03-01 04:00:00,42.7
2021-03-01 05:00:00,43.26
2021-03-01 06:00:00,47.5
2021-03-01 07:00:00,59.13
2021-03-01 08:00:00,67.36
2021-03-01 09:00:00,66.77
2021-03-01 10:00:00,60.25
2021-03-01 11:00:00,52.78
2021-03-01 12:00:00,48.09
2021-03-01 13:00:00,45.9
2021-03-01 14:00:00,43.25
2021-03-01 15:00:00,43
2021-03-01 16:00:00,45.92
2021-03-01 17:00:00,51.1
2021-03-01 18:00:00,61.06
2021-03-01 19:00:00,69
2021-03-01 20:00:00,66.8
2021-03-01 21:00:00,61
2021-03-01 22:00:00,53.35
2021-03-01 23:00:00,52.59
2021-03-02 00:00:00,47.6
